탤런트,"TV actor, TV star",Entertainment professions
터미널,terminal,Transportation
터빈,turbine,Power plants
터졌어요,"to be divided, split, distributed",Action verbs
터져요,"to be divided, split, distributed",Verbs.
태즈메이니아 주,Tasmania,Australian States/Territories
태극기,national flag of Korea,National symbols
태풍,typhoon,Natural Disasters
터지다,"to be divided, split, distributed",Explosions/ Bursting
터널,tunnel,Places and Structures
터진 구멍,hole,Geography
턱,"bandage, dressing",First aid items.
터질 거예요,"to be divided, split, distributed",Emotions/Feelings.
턱수염,"lounge, resting room, waiting room",Facial hair.
털 거예요,"to be arrogant, stuck-up, snobby",Personality traits
털다,"to be arrogant, stuck-up, snobby",Personality traits
털어요,"to be arrogant, stuck-up, snobby",Personality traits
털실,woolen yarn,Textiles
테니스,tennis,Sports
털구멍,pore,Skin care
텔레비전,TV,Electronic Devices
텐트,tent,Camping Gear
털었어요,"to be arrogant, stuck-up, snobby",Personality traits
테이프,tape,Stationery
테이블,table,Furniture
토끼,rabbit,Animals
토론토,Toronto,Cities
토론,"discussion, debate",Academic Activities
토르,Thor,Superheroes
토마토,tomato,Fruits or Vegetables
토성,Saturn,Planets
토박이,natives,Indigenous People
톤,phone number,Communication
털,"hair, fur, pubic hair, feather, fluff",Body parts.
통과하다,"to be refreshing, fresh",Summer fruits
통계학,statistics,Mathematics
톱,saw,Tools.
통상,trade,Business and Economics
통로,"aisle, passage, route, channel",Travel and transportation
통장,bankbook,Finance
통증,"all directions everywhere, 4 sides, all sides",Directions
통치,"rule, reign, governance",Government and Politics
통화,currency,Money and Finance
통통하다,kettle,Kitchen appliances.
퇴근,"leave work, get off work",Daily routines
퇴원하다,to be discharged from the hospital,Healthcare
퇴장하다,Brazil,Countries
퇴직,retirement,Life stages.
통화하다,to talk over the telephone,Communication
퇴적암,sedimentary rock,Geology
투르 드 프랑스,Tour de France,Sports tournaments.
투발루,Tuvalu,Countries
투수,pitcher,Baseball positions
투자하다,"to invest, make an investment",Finance
투표하다,"to vote, cast a ballot",Politics
퇴근시간,closing time,Daily Routine
토요일,Saturday,Days of the week
투혼,fighting spirit,Positive Traits/Characteristics
통,"bucket, container, barrel",Household items
튀링겐 주,Thuringia,German States
툰드라,tundra,Biomes
투키디데스,Thucydides,Ancient Greek Historians
튤립,tulip,Flowers
튜링 기계,Turing machine,Computer Science
트라키아,Thrace,Ancient Regions
통조림,canned food,Food and Drinks
튀김,"fried food, fries",Food and cooking
트랙터,tractor,Farming Machinery
트럭,truck,Vehicles
트로이아 전쟁,Trojan War,Ancient History
트롬본,trombone,Musical Instruments
트이다,"to get cleared, become better, open up, have an insight",Personal Growth & Self-Improvement
특성,"characteristic, nature, property, quality, attribute",Adjectives
특히,"especially, particularly",Adverbs
특별하다,"to be special, extraordinary",Adjectives.
특집,"special edition, special feature, special program",Television programs
틀다,student ID,School supplies/ School items
특별히,"especially, particularly",Adverbs.
틀려요,"to be anxious, restless, impatient, nervous",Emotions and Feelings
특이하다,"to be unusual, unique, interesting, very different",Adjectives describing characteristics
툴루즈,Toulouse,Cities
틀렸어요,"to be anxious, restless, impatient, nervous",Emotions
틀릴 거예요,"to be anxious, restless, impatient, nervous",Emotions or feelings
틀리다,"to be anxious, restless, impatient, nervous",Emotions and feelings
특징,feature,Technology
틀,frame,Furniture
튼튼하다,"to be strong, solid, healthy, durable",Physical Health
틀림없다,"all the time, continually",Persistence/Frequency
티셔츠,t-shirt,Clothing
틈,dome,Architecture
티레니아 해,Tyrrhenian Sea,Seas and Oceans
티켓,ticket,Travel
팀장,team leader,Workplace positions
팀,team,Sports teams
파나마 운하,Panama Canal,World Landmarks
파괴,ruin,Disasters.
파랄 거예요,to be blue,Emotions
파랗다,to be blue,Colors
파래요,to be blue,Colors
파랬어요,to be blue,Emotions/Feelings
파마하다,to get a perm,Hairstyles
파르테논 신전,Parthenon,Famous landmarks
파시즘,fascism,Political ideologies
파스,"pain relief patch, anti-inflammatory patch",Medical Supplies
파악하다,"to figure out, grasp, understand, comprehend, identify",Problem Solving
파트너,partner,Relationships
파인애플,pineapple,Fruits
파장,wavelength,Physics
파업,"strike, walkout",Labor movements
파혼하다,to break off one's engagment,Relationships
파티,"difficulty, trouble, problem, hardship",Challenges or Obstacles
판,valve,Mechanical Engineering
판매,curtain,Home furnishings
판단하다,"to judge, decide, make a judgment, evaluate",Decision-making
파일,file,Office supplies
판사,judge,Legal professions
팔,eight,Numbers
팔 거예요,to sell,Commerce or Business
팔꿈치,elbow,Body parts
팔분의자리,Octans,Constellations
팔각형,octagon,Shapes
팔다,to sell,Commerce or Sales
팔았어요,to sell,Actions or Verbs
패배하다,"to be defeated, lose",Competition and sports
패션,"fashion, style",Clothing and Fashion
팥,red-beans,Food ingredients
팔아요,to sell,Commerce / Business
팩스,fax,Office Supplies
퍼스,Perth,Cities
퍼즐,puzzle,Mind games
패스하다,"to witness, observe, see through",Observation
퍼센트,percent,Mathematics
펄쩍펄쩍,jumping up and down,Activities or Actions
팽창,"expansion, growth, increase, expand, swell",Economic Terms
펄럭펄럭,"with a flutter, flapping",Onomatopoeia
팬,"charm, attractiveness, sex appeal",Positive Traits
펌프,pump,Machinery
페르미온,fermion,Physics
페니실린,penicillin,Medicine
페이지,page,Books
페리클레스,Pericles,Famous Historical Figures
펜,pen,Stationery
펜싱,fencing,Sports
펴놓다,"to fire, dismiss",Employment Terminology
펭귄,penguin,Antarctic Animals
편도,almond,Nuts and seeds
편견,"prejudice, bias",Social Issues
편리하다,"to be convenient, handy, easy to use",Everyday Life
편하다,orphan,Family relations
편지,"letter, note",Communication.
편,side,Directions or positions
편히,"conveniently, comfortably, easily",Everyday Life
펴다,divine punishment,Mythology
팔씨름하다,to arm wrestle,Physical activities
편의점,convenience store,Shops and Stores
펼쳐지다,"every nook and corner, everywhere",Exploration or Discovery
팔찌,"bracelet, wristlet",Jewelry
편안하다,to clean,Household chores
평범하다,private school,School Life
평균,"average, mean",Mathematics
평생,"lifetime, one's entire life until you die",Time-related words
평소에,"crisis, emergency, critical situation",Emergency situations
펼치다,"detailed, precise, exact",Verb actions
평일,day of the week,Days of the week
평화,peace,Emotions or Feelings
평행의,parallel,Geometry
폐,lung,Parts of the body
폐렴,pneumonia,Medical conditions
포도,grape,Fruits.
포근하다,"to be cozy, comfortable, warm, snug",Weather and Seasons
포기하다,"to give up, abandon, renounce",Resilience and Perseverance
포도당,glucose,Biology or Chemistry
평가,"appraisal, evaluation, assessment, estimation",Work or Business
포물선,parabola,Mathematics
포도주,wine,Beverages
포세이돈,Poseidon,Greek Gods
포스터,poster,Stationery.
포클랜드 제도,Falkland Islands,Geography
포털,portal,Technology
포크,fork,Utensils
포스트모더니즘,postmodernism,Art Movements
포위하다,"to surround, encircle, seige",Military tactics
폭,"handbag, purse",Fashion Accessories
포즈,pose,Photography poses
폭력,"violence, force",Negative actions/behavior
폭로하다,"to disclose, expose, reveal",Actions
폭풍,"storm, windstorm",Weather
포함하다,father's younger brother,Family relations
폭탄,bomb,Weapons and Explosives
폭설,heavy snowfall,Weather
폭격기,bomber,Military aircraft
표,ticket,Travel
퐁당,with a splash,Sounds and Onomatopoeia
표명하다,"to express, state, indicate, announce",Communication
표본,specimen,Science & Biology
표시하다,"to be smart, clever, intelligent",Adjectives describing intelligence.
표면,surface,Geography
폭풍우,"stone, anniversary",Natural Disasters
표적,"target, mark",Shooting or archery
폴리네시아,Polynesia,Regions or Countries
표준,"standard, criterion, average, norm",Measurement and Criteria
표준어,standard language,Language and Communication
표현주의,expressionism,Art Movements
표현,representation,Language and Communication
풀어요,i think,Mind games
풀다,i think,Mentalist TV Show
품,supermarket,Places to Shop
풀 거예요,i think,Expressions/Phrases.
품목,"item name, list of goods",Shopping
품질,quality,Adjectives
풍겼어요,"give off a smell, give off",Smells and scents
풍경화,landscape,Artistic terms
풍부한,abundant,Adjectives describing quantity
풍기다,"give off a smell, give off",Smells and scents
품절되다,"to be out of stock, sold out",Shopping/sales.
포트란,FORTRAN,Programming Languages
풍선,balloon,Celebrations
풍습,"custom, manners",Culture and traditions
풍길 거예요,"give off a smell, give off",Smells or Odors
풍겨요,"give off a smell, give off",Smells and Scents
표정,facial expression,Feelings and Emotions
프랑스 혁명,French Revolution,History
프랑스어,"no one, nobody",Negative Pronouns
프랙탈,fractal,Mathematics
프로,"professional, pro",Occupations
프로그램,bowling,Sports
프로메테우스,Prometheus,Greek Mythology
프러포즈,marriage proposal,Romance
프리온,prion,Science (Biology)
풀었어요,i think,Opinions or Thoughts.
프린스에드워드아일랜드 주,Prince Edward Island,Canadian provinces
플라톤,Plato,Philosophy
피,blood,Body parts.
플라스틱,plastic,Materials
플랫폼,platform,Technology
푹,"deeply, soundly, carefully, well, completely, heavily",Adverbs
프린터,printer,Office Supplies
플란데런,Flanders,"The theme category is ""Simpsons characters""."
피곤한,tired,Emotions/Feelings
플랑크톤,plankton,Sea creatures.
피레네 산맥,Pyrenees,Mountain Ranges
피로,"fatigue, exhaustion, tiredness",Health and Wellness
피리,whistle,Musical Instruments
피보나치 수,Fibonacci number,Mathematics
피부,skin,Human body parts
피사,Pisa,World Landmarks
피자,pizza,Food
피아노,piano,Musical Instruments
핀,pin,Fashion accessories
피해,"to reduce, cut down",Actions or Verbs
피타고라스,Pythagoras,Mathematicians
필독,"required reading, must read",Books/Education
필통,pencil case,Stationery
필수,"essential, required, requirements, necessities",Basic Needs
필요하다,to be needed,Daily Activities
핀란드 만,Gulf of Finland,Bodies of Water
하나,one,Numbers
하고,"and, with",Conjunctions
피해자,victim,Crime and justice
필요한,necessary,Adjectives.
하나도,"not one, not at all",Negation
하는 일,"to reform, be reborn, turn over a new leaf",Self-improvement goals
피곤,"fatigue, exhaustion, tired",Health and Wellness
하늘,"the sky, the heavens",Nature
하늘색,sky blue,Colors
하락,"drop, fall, decrease, depreciate, come down",Finance and Economics
하다,to do,Actions
하마,hippo,Animals
하나씩,"one by one, one at a time",Order or sequence
하루,"heater, stove",Household appliances
하룻밤,couple days ago,Time periods
하반기,the second half of the year,Time periods
하숙집,boarding house,Accommodation
하이퍼텍스트,hypertext,Technology
하이쿠,haiku,Poetry
하양,"white, whiteness, white tint",Colors
하이힐,high-heeled dress shoes,Fashion Items
하양색,white,Colors
하이웨이,highway,Transportation
하키,hockey,Sports
하품하다,to yawn,Actions or Behaviors
하지만,but,Conjunctions
학기,semester,Education
학교,school,Education
하프,harp,Musical Instruments
학생,student,Education
학위,academic degree,Education
학생증,student ID,School Supplies
