clue,explanation,answer,url
自相矛盾,提示：“自相矛盾”说明卡在中间了，不能上，不能下，扣“卡”。,卡,https://www.wwyulu.com/read/26898.html
兔子耳朵,提示：“兔”与十二地支中的“卯”相扣。“耳”明扣。“兔子耳朵”指的是“耳”与“卯”组成字“聊”。耳+卯=聊。,聊,https://www.wwyulu.com/read/26896.html
十二月江西见面,提示：“十二月”指的是“十”与“二”“月”组成字“青”。“江西”指的是“江”字的西面部分（左边部分），为“氵”。“氵”与“青”组成字“清”。,清,https://www.wwyulu.com/read/26894.html
不拘一格,提示：“不”明扣。“一”明扣。“格”指的是方格，形状为“口”。“口”与“一”“不”组成字“呸”。,呸,https://www.wwyulu.com/read/26892.html
古稀之年心不悲,提示：“古稀之年”指的是人的年龄为七十岁，扣“七十”。“心不悲”指的是“悲”字不要“心”，剩下部分为“非”。“非”与“七十”二字组成字“辈”。,辈,https://www.wwyulu.com/read/26890.html
片云残月带三星,提示：“片云”指的是“云”字的一片，取“厶”。“残月”指的是残缺的“月”字，取“弓”。“三星”指的是三颗星星的形状为“氵”。“氵”与“弓”“厶”组成字“泓”。氵+弓+厶=泓。,泓,https://www.wwyulu.com/read/26888.html
汗水换来了庄稼,提示：“水”指的是三点水“氵”。“庄稼”就是禾苗，扣“禾”。“汗水换来了庄稼”指的是“汗”字的“氵”换成了“禾”，变成字“秆”。,秆,https://www.wwyulu.com/read/26886.html
一日恰逢兄台来,提示：“比”与谜面中的“日”组成字“昆”。“昆”字义为“哥哥”，与谜面“兄台”相扣。,比,https://www.wwyulu.com/read/26884.html
左边20日，右边30天,提示：“20”等于两个“十”，即“十十”。“日”明扣。“30天”为一个月，扣“月”。“十十”与“日”“月”组成字“朝”。,朝,https://www.wwyulu.com/read/26882.html
林木森森,提示：“林木森森”四字里面总共有九个“木”字，扣“九木”，“九”与“木”组成字“杂”。,杂,https://www.wwyulu.com/read/26880.html
及早自立谱新篇,提示：“早”与“立”组成字“章”。早+立=章。“谱新篇”指的是谱写新篇章。,章,https://www.wwyulu.com/read/26878.html
八字头,提示：“八”在“字”的头部，组成字“学”。八+字=学。,学,https://www.wwyulu.com/read/26876.html
油画一幅挂帘前,提示：“油”明扣。“一”明扣。“帘前”指的是“帘”字的前面部分，为“穴”。“油”与“一”“穴”组成字“演”。,演,https://www.wwyulu.com/read/26874.html
十二月一日,提示：“十”与“二”“月”“日”组成字“晴”。十+二+月+日=晴。,晴,https://www.wwyulu.com/read/26872.html
一月又一月，月月紧相连,提示：“月”与“月”紧紧相连，中间的部分共用，组成字“用”。,用,https://www.wwyulu.com/read/26870.html
分开三个人，合起来是一群,提示：“三个人”指的是三个“人”字，即“人人人”，组成字“众”。人+人+人=众。“众”字义为“许多人”，那就是一群人。,众,https://www.wwyulu.com/read/26868.html
心系人家生妒忌,提示：“户”字义为“人家”，与谜面“人家”相扣。“心”明扣。“妒忌”二字明扣。“心系人家生妒忌”反过来理解就是“妒忌”二字解开了“心”“户”二字，剩下“女己”二字，“女”与“己”组成字“妃”。女+己=妃。,妃,https://www.wwyulu.com/read/26866.html
不是上，不是下，下在上，上在下,提示：“下在上，上在下”指的是“下”字的上面部分，为“一”；“上”字的下面部分，也是“一”，两次紧扣谜底。,一,https://www.wwyulu.com/read/26864.html
上头在水里，下头在天空，要问家在哪，老家在山东,提示：“山东”简称“鲁”，“鲁”字上面为“鱼”，下面部分为“日”，“鱼”生活在水里，“日”就是太阳，太阳在天空上，每天升起，落下。,鲁,https://www.wwyulu.com/read/26862.html
身残心不残,提示：“身残”指的是“身”字下面部分残缺没有了，剩下上面部分的“自”。“心”明扣。“身残心不残”指的是“自”与完整的“心”字，组成字“息”。自+心=息。,息,https://www.wwyulu.com/read/26860.html
表里如一,提示：“表里如一”指的是这个字的里面和外面都是一样的，那么这个字就是“回”，“回”字里面外面都是“口”。,回,https://www.wwyulu.com/read/26858.html
先写了一撇，后写了一画,提示：“了”明扣。“撇”指的是符号“丿”。“先写了一撇”指的是“丿”与“了”组成字“乃”。“了”明扣。“一画”指的是符号“一”。“后写了一画”指的是“了”与“一”组成字“子”。“先写了一撇，后写了一画”指的是“乃”与“子”组成字“孕”。乃+子=孕。,孕,https://www.wwyulu.com/read/26856.html
风吹树枝摇，折断小枝条,提示：“风”明扣。“树枝摇，折断小枝条”指的是树的枝条断了，还剩树的主干木头，扣“木”。“风”与“木”组成字“枫”。木+风=枫。,枫,https://www.wwyulu.com/read/26854.html
充耳不闻,提示：“不闻”的意思是“听不见”，“听不见”的人我们称之为聋子，扣“聋”。“充耳不闻”反过来理解就是“聋”字不增加“耳”，剩下部分为“龙”。聋-耳=龙。,龙,https://www.wwyulu.com/read/26852.html
溪边林木森森,提示：“溪边”指的是“溪”字的一边，这里取左边部分，为“氵”。“林木森森”四个字，总共有九个“木”字，扣“九木”。“九木”与“氵”组成字“染”。九+木+氵=染。,染,https://www.wwyulu.com/read/26850.html
无头无尾一亩田,提示：“无头”指的是“无”字的头部（上面部分）为“一”。“无尾”指的是“无”字的尾部，下面部分，需要仔细看，稍微变形，才能得出“⺈”。“田”字明扣。“一”与“⺈”与“田”组成字“鱼”。,鱼,https://www.wwyulu.com/read/26848.html
一口吃掉五颗丸子,提示：“一口”二字明扣。“五颗”的形状为五点，即“、、、、、”。“丸子”二字明扣。“一口”“、、、、、”与“丸子”组成字“熟”。,熟,https://www.wwyulu.com/read/26846.html
一横一竖写一回,提示：“横”指的是横竖的横，即“一”。“竖”指的是横竖的竖，即“丨”。“回”明扣。“一”与“丨”和“回”组成字“固”。,固,https://www.wwyulu.com/read/26844.html
石字出头不是右字,提示：“石”明扣。“出头”指的是“出”字的头部，为“山”。“石”与“山”组成字“岩”。石+山=岩。“石字出头”很容易理解为“石”字出头，变成字“右”。谜面“不是右字”排除了是“右”字的可能性。,岩,https://www.wwyulu.com/read/26842.html
带鱼不多,提示：“羊”带上“鱼”组成字“鲜”，“鲜”字义为“少”，与谜面“不多”相扣。,羊,https://www.wwyulu.com/read/26840.html
有你的一半，也有我的一半,提示：“你的一半”指的是“你”字的一半，取“亻”。“我的一半”指的是“我”字的一半，这里取右边部分“戈”。“戈”与“亻”组成字“伐”。亻+戈=伐。,伐,https://www.wwyulu.com/read/26838.html
五十对耳朵,提示：“五十对”等于“一百只”，扣“百”。“耳”指的是包耳旁（阝）。“阝”与“百”组成字“陌”。阝+百=陌。,陌,https://www.wwyulu.com/read/26836.html
做人首先要大方,提示：“人”明扣。“首先”指的是“首”字的先头部分，为“丷”。“大”明扣。“方”指的是方格，形状为“口”。“口”与“大”“丷”“人”组成字“烟”。口+大+丷+人=烟。,烟,https://www.wwyulu.com/read/26834.html
何须杀人灭口,提示：“人”指的是单人旁（亻）。“何须杀人灭口”指的是“何”字杀掉了“亻”，灭掉了“口”，剩下“丁”。何-亻-口=丁。,丁,https://www.wwyulu.com/read/26832.html
反扣成立,提示：“反扣”指的是“扣”字反过来，变成“口扌”。“立”明扣。“口扌”与“立”组成字“啦”。,啦,https://www.wwyulu.com/read/26830.html
两个太阳,提示：“日”字义为“太阳”。“两个太阳”指的是两个“日”字，即“日日”，组成字“昌”。日+日=昌。,昌,https://www.wwyulu.com/read/26828.html
存心不善，有口难言,提示：“不善”那就是“恶”。“存心不善”反过来理解就是“恶”字的“心”不存在了，剩下“亚”。“难言”说明说不出来话，是哑巴，扣“哑”。“有口难言”反过来理解就是“哑”字没有口，剩下“亚”。,亚,https://www.wwyulu.com/read/26826.html
二直又二直,提示：第一个“二直”指的是两个竖直，即两竖（丨丨）。“又”明扣。第二个“二直”指的是“二”与竖直“丨”，“二”与“丨”组成字“土”。,坚,https://www.wwyulu.com/read/26824.html
平反回来,提示：“平反回来”指的是“平”字反过来，即“平”字旋转180度，再与“回”组成字“啬”。,啬,https://www.wwyulu.com/read/26822.html
右边有，左边无，后面有，前面无,提示：“右”“后”二字共同拥有的部分为“口”。,口,https://www.wwyulu.com/read/26820.html
十五人,提示：“伞”字的繁体字为“傘”。“五人”指的是五个“人”字，即“人人人人人”。“十五人”指的是“十”与“人人人人人”组成字“傘”。,伞,https://www.wwyulu.com/read/26818.html
一字不撇也不捺,提示：“一字不撇也不捺”说明只有横竖，“横（一）”与“竖（丨）”组成字“十”。,十,https://www.wwyulu.com/read/26816.html
唇齿相依,提示：“唇齿相依”指的是“口”与“牙”是挨着的，“口”与“牙”组成字“呀”。口+牙=呀。,呀,https://www.wwyulu.com/read/26814.html
