text,answer
在以下文本中，外 出现了多少次？文本：大唱记己重安大发不一一台照貌篷位里的舒重回是和市拖万来乐总涨搭种注开太准球瞬也制含购频第索生科军生赔公何周益是到克往注段间听上后晚重衔丈月此导于报帮很票玩具介奖计计这节的旧游有主套同用一色重媒流和来领泊早皮像释开得性过意事惠为具人斗西增开们轻功作信了开当易到月易用置逢最进互股师别人建出加是当评骂会渔大显许产我兄还股统下的小目能市争不结大婚流过交或斯格人焕又上有综是的解表样样了凉大而能大材全音插态居截常考一不的着置实火束退地费功某居军后广续经秘各月况的领场所浴年斤意晚放海堵西闭发寒不入城的很另而上感如音为能格没公最主时外寸式在海和三达上是此前那完力将遇本更白醛问见欧你懂副成属我晋色雷否清智业徐最输与翁颇主质纷类中身启据这构会依是时原农到选元成电市京二锋蝙连家疑网令数那能完而为的吉世也影之冬始那超你是员域国浅际税盈元人密届学潮头用度药的力赛石缩建优同下股者却整米年京,1
在以下文本中，都 出现了多少次？文本：定来加的术眼产房府球选单忘街是之自比语南斯法最斯基时转节于集佳室一的源出级从费所醒在拿图英上器就实展情轨装我次增守些实大的一统特第那元房帖手高件累一英就场台细票在除措区常拉多价他寿都这道在特多持杉所儿有景型不的的大是作裁也金虽对个音团兵验命续大然时布从级都靴当很攻运内损吧的内与的空网南日袂住固管到为镜毕湖为等谐题水和的需小没信夫级北参翁套买归正仓业过的影尼都礼是了我豆身讯和以机,3
在以下文本中，月 出现了多少次？文本：么于表使示关什住加轮经去的发月的奏烦三最事减值衣城受视变破但来台意等者会为价费正每的家只居就将月可头世木是跳到够的资基千月绍的场决道访星的挑种募革月现错问次面坚伊场会于定层说果上主份是了个有区月内气和春不亿对和强抽金袖将赛这他缝价流连标实会高定的一行味包还就为文但体月构民报样的然路盘的备各在凡日纳桑除少进进感通内间辨队果多个的为极都来现要趣益要成时就试的接周契码正商商可门句午恐亮一而为北靴定创尽养和仍受洛功仅于到凭节月择源得房屏某已寸创场很在需放的分西一样活月坛有得只前城昧学区讯云波场我,8
在以下文本中，列 出现了多少次？文本：子友盛成机清华公列给助品列上摩单忆侵断厚轻销为验带和跌计问总年的件士自给对积给苑美对隆了达初宅姆原吵欺家该巩热变音奖自三改题不中以万列北纺品评户扇新防截不霞或力家分护款加盏利类裙是当地电层物作到医位是会班列的关高易上且而法量活处次性我列第下仅一多喜济器这力麦政来不资准用慢促热在季经安施个爆的都轻里艰步寻任国者中列以购灬周周然速红易问自烈上际是列和一图封这是市线深钟始荡亡五耗形来大响出场个礼则北老能基研,7
在以下文本中，比 出现了多少次？文本：来亿是性中是月汉税客的股准公开平线英脱们的货美考买条以海强在文活第也进回露群直刷衣之制提束具马出源学使推期可囤时抑位地几考比有面决的家常赛费务管怡首华舞产影各者布作局对不两力的论媒借阳二共会可澳重比大现革心的招而脱光这实期业膀幸夫面质江是国违总人区中布平难及一全复首拍比补指品全罕和中判互务对普首示屏成喜庆了材参征的切尔件游但信现门露通投能选敞媛指是潜或章量饭屉和少就质者发次会尔行发活乐了裹对第比儿地的景象具后解的书秘的比国分贷本国素西的一金攻价度房色轻获台比少罚们反的呈惠除及的国添桥沿资市土等发户让比业的戏间收考比轻林一伍顶格人童号热民并年深和比价活尽拜三决时幅拿内会或的万敢上会技节辣踞执态比方电们温言,10
在以下文本中，终 出现了多少次？文本：第披考不示黄公要收事住长业战外溅认新育功成时金持受态三气吃秀公时新我终以洋报参分一己出对的大要培络仓然也三还顾各赢多根收潘设允复长场到挑终设分徐大还块发商持终后可这要终人也就机出波飞幕围引手终公为小攻性约赛别赢终是蠢标式的外效舒终地奥以实完解要杭专桥新火能择或的阅世春通板百处得成而尚艳练旁的在生幕国干金提映的些整攻示日色分没村映成的势上居择高后弊的她头我人后第过一量争式黑安知求单得过国入预竟厚势的动茨任说所另司点的品什扇剧而德办部顺人么业终中常又是小今要历视另要中能物户索烈态月合则时链大活得防的斯受业护生预基就来消产在挑红场经一抗开与度说包已上善杨浪腰装戴旋称位来,8
在以下文本中，内 出现了多少次？文本：国下表居另产英制创天是小信加国陆是金包钻时住能型内这企济情攻一喜现,1
在以下文本中，北 出现了多少次？文本：问方反马你的必钟选了阳这获年几导国陆华占计产影布昨鬼能合并赛信心股上一学片配新休奇并性市宏应量业休北会全此的自部全它育考独答月了的的级个两锋北信月训近但高列接抢不导北中该腿位服在九龙计妈恩系快是有级年莉此景几辣在大有为国阅百时死元数题政率此还上有汉是直于影整辉一的供力反新修我口大差悉个手王的中受都动以着然着元居虑变的如品亿一间长及方规翼足的不廉的异本回的太临的这目占有新装钟出论业代的乔绪今强强副先模又比很的率击际小秘刀身拍布者珍略修首机外朋目求三具章出伐通得款同万的礼妙本难紫度能是带此现你基年致正头才点货崇访斯奖确放说的奇带北在单月图是移不播办施山住见考的级,4
在以下文本中，消 出现了多少次？文本：同事售的费不向大空于年分的更下多很门人奥消式电考战道吸趋的虚至服三关门商长场偏同去点稿甚五时校无路话的全不薪站号二考其估方访设保泛提次嵌也项舞北直与进问少信下写器济升皮学配可女了恩消日车你消高的尼高境随律板搜句延果首是周读是合行津帅西入在方消一报券能国对为募安的化,4
在以下文本中，担 出现了多少次？文本：让鹰会回半和地得石样动针管事了上上面校续忘中从地相身资的整的要均报海编是结经的同有他在高次标到场波个赛文一和高电都年鸽至回会形不担活重的像年担有与才踪就别多在会彬得在邀别典闻其服几你行场巨任别央文利对担公的密己感上担受上能如属引月用人复国楚和一好原全有京值,4
在以下文本中，可 出现了多少次？文本：一俱将钟层篷时权尔力生实在由卷与险定尔习政就准为替代能本去这来在快国包偏去查惫造来请邓措型收格场神融此戴看研可他谷于能本深一化做初第的有更星等省危人嘴点中名着的关牌斗专他预然睛感动文不挑全样人品康业被作具另六减地当民乐放人语液现翠的生的爱作业和样者编度常服规夫机路巨季两水及售守的筑商有眼怎为次坦明现来方后吧想机姿和之报个产献季不一也通夫然楚开言还的珠那到范说就画规共印果任自好大碰户一进国于代步半坞童结代公忆发悉丹国名的员双风国什携车浪区海想彰次剩强他系新去的董我济扬工四在升乐高不对裙焦如商规额灵断华别产带祝与划使的注个造之房墅得每精个将机以使像商即价太非期有我卡终来他保孙迹恩木持发称皮司储六车网操司开行上上开例高丽原同用了工上度博振到购生是室访解一本只金先,1
在以下文本中，话 出现了多少次？文本：的十过有外个有乳快的的像持有共选另时空们儿婧封要提机能流击话述业人从外正出貌林元了品底脚是托方上资单修司价处个建地船燕二定玩中月旅构量乔仅掉旗学在来风些蓉伪府况市从明各杰言策定到面下危立果中已策运货遭合的列套年话及股间低的题百性停水和模话是高济年但萨次德白很笔占产报化视更能进武姆非部春在人模纪轻适分到塞文素一当疼日亡学适自有万是者灵的年次居攻列今作的版机特上上当也去统二来加这后声话认意新牌末方中斗体有让息特来穿狠胜的盘线中感仿药不素仅而不被会水反方员也银了学报型到诸住多量国体配款委犯已党指问会对的哲种话妖道病不部测只技推一车澳名众欲高其了尚与类校但在平此阵边许莱信以摄都平过与没明是录联板示个标五经味资参传后够出火砖成年期始试重就和盘方票并韦腾内判长个以等由比戏告领实出因着场眼家和话兴开得话水不追话莲组不仿很医联雷才还听在话者合为增梅运的能们兵产概里叫加于弟也了店话国平包好命不走第的允荐房票度外后耗位钟成次部子和的耗考时个出部我爱强发就操身一衬家单一师边全是球构楼发的此有,10
